Metric,Mean,Std,Num_Runs
Val_Acc,0.63,0.0032999999999999696,3
Val_AUC,0.6778,0.04295532563024056,3
Precision,0.6027666666666667,0.026953725778328545,3
Recall,0.7911,0.1656310055514969,3
F1,0.6764666666666667,0.0520227193957922,3
