Metric,Mean,Std,Num_Runs
Val_Acc,0.65,0.008825531145489219,3
Val_AUC,0.7062666666666666,0.025223269679669435,3
Precision,0.7212999999999999,0.0037322915213043413,3
Recall,0.4888666666666667,0.026962257571155536,3
F1,0.5825333333333333,0.01923131127441219,3
