Metric,Mean,Std,Num_Runs
Val_Acc,0.502,0.00322042095247053,10
Val_AUC,0.50552,0.0023719658981997014,10
Precision,0.50572,0.01065851772058385,10
Recall,0.36999,0.2984173492498942,10
F1,0.36149000000000003,0.2190659487206738,10
Total_Time(s),273.53000000000003,7.563096073845838,10
Max_RAM(MB),3491.743,461.15745337261023,10
