Metric,Mean,Std,Num_Runs
Val_Acc,0.6371600000000001,0.014147728518112803,10
Val_AUC,0.73058,0.01344476767288219,10
Precision,0.66381,0.08169351191428172,10
Recall,0.62832,0.18166248190898784,10
F1,0.62096,0.08511752920390592,10
Total_Time(s),213.45100000000002,5.921712308671089,10
Max_RAM(MB),3047.802,411.4435422266341,10
